# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1654641	1655135	+							ISX45_RS08105	495		old_locus_tag=ISX45_08105
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1654641	1655135	+	WP_181556040.1	WP_181556040.1		PCYCGC domain-containing protein			ISX45_RS08105	495	164	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1655173	1655913	-							ISX45_RS08110	741		old_locus_tag=ISX45_08110
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1655173	1655913	-	WP_194520466.1	WP_194520466.1		3'-5' exonuclease			ISX45_RS08110	741	246	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1655906	1656958	-							ISX45_RS08115	1053		old_locus_tag=ISX45_08115
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1655906	1656958	-	WP_181556123.1	WP_181556123.1		DUF294 nucleotidyltransferase-like domain-containing protein			ISX45_RS08115	1053	350	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1657028	1658332	-							ISX45_RS08120	1305		old_locus_tag=ISX45_08120
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1657028	1658332	-	WP_194520467.1	WP_194520467.1		ammonium transporter			ISX45_RS08120	1305	434	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1658808	1659482	-							ISX45_RS08125	675		old_locus_tag=ISX45_08125
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1658808	1659482	-	WP_194520468.1	WP_194520468.1		response regulator transcription factor			ISX45_RS08125	675	224	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1659479	1660858	-							ISX45_RS08130	1380		old_locus_tag=ISX45_08130
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1659479	1660858	-	WP_194520469.1	WP_194520469.1		HAMP domain-containing histidine kinase			ISX45_RS08130	1380	459	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1660976	1662490	+							ISX45_RS08135	1515		old_locus_tag=ISX45_08135
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1660976	1662490	+	WP_194520470.1	WP_194520470.1		multicopper oxidase family protein			ISX45_RS08135	1515	504	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1662719	1663126	-							ISX45_RS08140	408		old_locus_tag=ISX45_08140
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1662719	1663126	-	WP_194520471.1	WP_194520471.1		VWA-like domain-containing protein			ISX45_RS08140	408	135	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1663217	1664047	-							ISX45_RS08145	831		old_locus_tag=ISX45_08145
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1663217	1664047	-	WP_194520472.1	WP_194520472.1		DMT family transporter			ISX45_RS08145	831	276	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1664148	1664345	-							ISX45_RS08150	198		old_locus_tag=ISX45_08150
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1664148	1664345	-	WP_181556032.1	WP_181556032.1		YozQ family protein			ISX45_RS08150	198	65	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1664649	1665107	+							ISX45_RS08155	459		old_locus_tag=ISX45_08155
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1664649	1665107	+	WP_194520473.1	WP_194520473.1		YndM family protein			ISX45_RS08155	459	152	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1665121	1666311	-							ISX45_RS08160	1191		old_locus_tag=ISX45_08160
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1665121	1666311	-	WP_194520474.1	WP_194520474.1		toxic anion resistance protein			ISX45_RS08160	1191	396	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1666295	1666960	-							ISX45_RS08165	666		old_locus_tag=ISX45_08165
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1666295	1666960	-	WP_181556029.1	WP_181556029.1		5-bromo-4-chloroindolyl phosphate hydrolysis family protein			ISX45_RS08165	666	221	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1667276	1667950	+							ISX45_RS08170	675		old_locus_tag=ISX45_08170
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1667276	1667950	+	WP_194520475.1	WP_194520475.1		SIMPL domain-containing protein			ISX45_RS08170	675	224	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1667991	1668767	-							ISX45_RS08175	777		old_locus_tag=ISX45_08175
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1667991	1668767	-	WP_194520476.1	WP_194520476.1		hypothetical protein			ISX45_RS08175	777	258	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1668938	1669510	-							ISX45_RS08180	573		old_locus_tag=ISX45_08180
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1668938	1669510	-	WP_181556026.1	WP_181556026.1		histidine phosphatase family protein			ISX45_RS08180	573	190	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1669562	1670839	-							ISX45_RS08185	1278		old_locus_tag=ISX45_08185
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1669562	1670839	-	WP_194520655.1	WP_194520655.1		MFS transporter			ISX45_RS08185	1278	425	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1671457	1671762	+							ISX45_RS08190	306		old_locus_tag=ISX45_08190
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1671457	1671762	+	WP_181556025.1	WP_181556025.1		hypothetical protein			ISX45_RS08190	306	101	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1671754	1673208	-					lpdA		ISX45_RS08195	1455		old_locus_tag=ISX45_08195
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1671754	1673208	-	WP_194520477.1	WP_194520477.1		dihydrolipoyl dehydrogenase	lpdA		ISX45_RS08195	1455	484	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1673212	1674429	-							ISX45_RS08200	1218		old_locus_tag=ISX45_08200
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1673212	1674429	-	WP_194520656.1	WP_194520656.1		2-oxo acid dehydrogenase subunit E2			ISX45_RS08200	1218	405	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1674453	1675448	-							ISX45_RS08205	996		old_locus_tag=ISX45_08205
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1674453	1675448	-	WP_194520478.1	WP_194520478.1		alpha-ketoacid dehydrogenase subunit beta			ISX45_RS08205	996	331	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1675445	1676515	-					pdhA		ISX45_RS08210	1071		old_locus_tag=ISX45_08210
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1675445	1676515	-	WP_181556022.1	WP_181556022.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		ISX45_RS08210	1071	356	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1676536	1677672	-							ISX45_RS08215	1137		old_locus_tag=ISX45_08215
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1676536	1677672	-	WP_194520479.1	WP_194520479.1		Glu/Leu/Phe/Val dehydrogenase			ISX45_RS08215	1137	378	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1677705	1678094	-							ISX45_RS08220	390		old_locus_tag=ISX45_08220
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1677705	1678094	-	WP_181556020.1	WP_181556020.1		thioesterase			ISX45_RS08220	390	129	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1678311	1679171	+							ISX45_RS08225	861		old_locus_tag=ISX45_08225
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1678311	1679171	+	WP_194520657.1	WP_194520657.1		transposase			ISX45_RS08225	861	286	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1679248	1680042	-							ISX45_RS08230	795		old_locus_tag=ISX45_08230
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1679248	1680042	-	WP_181556019.1	WP_181556019.1		ABC transporter ATP-binding protein			ISX45_RS08230	795	264	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1680017	1681009	-							ISX45_RS08235	993		old_locus_tag=ISX45_08235
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1680017	1681009	-	WP_194520480.1	WP_194520480.1		ABC transporter permease			ISX45_RS08235	993	330	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1681031	1682041	-							ISX45_RS08240	1011		old_locus_tag=ISX45_08240
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1681031	1682041	-	WP_194520481.1	WP_194520481.1		ABC transporter substrate-binding protein			ISX45_RS08240	1011	336	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1682306	1683262	-							ISX45_RS08245	957		old_locus_tag=ISX45_08245
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1682306	1683262	-	WP_194520482.1	WP_194520482.1		DUF561 domain-containing protein			ISX45_RS08245	957	318	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1683331	1683867	+							ISX45_RS08250	537		old_locus_tag=ISX45_08250
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1683331	1683867	+	WP_181556015.1	WP_181556015.1		gamma carbonic anhydrase family protein			ISX45_RS08250	537	178	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1683935	1684810	-					paaX		ISX45_RS08255	876		old_locus_tag=ISX45_08255
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1683935	1684810	-	WP_181556120.1	WP_181556120.1		phenylacetic acid degradation operon negative regulatory protein PaaX	paaX		ISX45_RS08255	876	291	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1684955	1685731	-							ISX45_RS08260	777		old_locus_tag=ISX45_08260
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1684955	1685731	-	WP_181556014.1	WP_181556014.1		enoyl-CoA hydratase-related protein			ISX45_RS08260	777	258	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1685749	1686954	-							ISX45_RS08265	1206		old_locus_tag=ISX45_08265
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1685749	1686954	-	WP_194520483.1	WP_194520483.1		acetyl-CoA C-acyltransferase			ISX45_RS08265	1206	401	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1686971	1687828	-							ISX45_RS08270	858		old_locus_tag=ISX45_08270
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1686971	1687828	-	WP_194520484.1	WP_194520484.1		3-hydroxyacyl-CoA dehydrogenase			ISX45_RS08270	858	285	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1687910	1689427	-							ISX45_RS08275	1518		old_locus_tag=ISX45_08275
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1687910	1689427	-	WP_194520485.1	WP_194520485.1		aldehyde dehydrogenase family protein			ISX45_RS08275	1518	505	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1689458	1690231	-							ISX45_RS08280	774		old_locus_tag=ISX45_08280
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1689458	1690231	-	WP_194520486.1	WP_194520486.1		enoyl-CoA hydratase-related protein			ISX45_RS08280	774	257	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1690247	1691023	-							ISX45_RS08285	777		old_locus_tag=ISX45_08285
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1690247	1691023	-	WP_181556009.1	WP_181556009.1		enoyl-CoA hydratase-related protein			ISX45_RS08285	777	258	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1691016	1691327	-							ISX45_RS08290	312		old_locus_tag=ISX45_08290
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1691016	1691327	-	WP_181556008.1	WP_181556008.1		EthD family reductase			ISX45_RS08290	312	103	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1691352	1691849	-					paaJ		ISX45_RS08295	498		old_locus_tag=ISX45_08295
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1691352	1691849	-	WP_228485675.1	WP_228485675.1		phenylacetate-CoA oxygenase subunit PaaJ	paaJ		ISX45_RS08295	498	165	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1691878	1692720	-					paaC		ISX45_RS08300	843		old_locus_tag=ISX45_08300
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1691878	1692720	-	WP_181556007.1	WP_181556007.1		phenylacetate-CoA oxygenase subunit PaaC	paaC		ISX45_RS08300	843	280	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1692696	1693049	-					paaB		ISX45_RS08305	354		old_locus_tag=ISX45_08305
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1692696	1693049	-	WP_181556006.1	WP_181556006.1		1,2-phenylacetyl-CoA epoxidase subunit B	paaB		ISX45_RS08305	354	117	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1693067	1694035	-					paaG		ISX45_RS08310	969		old_locus_tag=ISX45_08310
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1693067	1694035	-	WP_181556005.1	WP_181556005.1		1,2-phenylacetyl-CoA epoxidase subunit A	paaG		ISX45_RS08310	969	322	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1694140	1695465	-					paaF		ISX45_RS08315	1326		old_locus_tag=ISX45_08315
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1694140	1695465	-	WP_181556004.1	WP_181556004.1		phenylacetate--CoA ligase	paaF		ISX45_RS08315	1326	441	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1695880	1696244	-							ISX45_RS08320	365		pseudo;old_locus_tag=ISX45_08320
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1695880	1696244	-				hypothetical protein			ISX45_RS08320	365		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1696417	1697619	-					megL		ISX45_RS08325	1203		old_locus_tag=ISX45_08325
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1696417	1697619	-	WP_194520487.1	WP_194520487.1		methionine gamma-lyase	megL		ISX45_RS08325	1203	400	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1698133	1699812	-					ilvD		ISX45_RS08330	1680		old_locus_tag=ISX45_08330
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1698133	1699812	-	WP_228485676.1	WP_228485676.1		dihydroxy-acid dehydratase	ilvD		ISX45_RS08330	1680	559	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1700572	1701696	+					proB		ISX45_RS08335	1125		old_locus_tag=ISX45_08335
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1700572	1701696	+	WP_181556002.1	WP_181556002.1		glutamate 5-kinase	proB		ISX45_RS08335	1125	374	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1701693	1702934	+							ISX45_RS08340	1242		old_locus_tag=ISX45_08340
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1701693	1702934	+	WP_194520488.1	WP_194520488.1		glutamate-5-semialdehyde dehydrogenase			ISX45_RS08340	1242	413	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1703530	1704069	-							ISX45_RS08345	540		old_locus_tag=ISX45_08345
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1703530	1704069	-	WP_194520489.1	WP_194520489.1		VanZ family protein			ISX45_RS08345	540	179	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1704182	1705057	-					galU		ISX45_RS08350	876		old_locus_tag=ISX45_08350
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1704182	1705057	-	WP_194520490.1	WP_194520490.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		ISX45_RS08350	876	291	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1705054	1705470	-							ISX45_RS08355	417		old_locus_tag=ISX45_08355
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1705054	1705470	-	WP_194520659.1	WP_194520659.1		GtrA family protein			ISX45_RS08355	417	138	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1705460	1706422	-							ISX45_RS08360	963		old_locus_tag=ISX45_08360
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1705460	1706422	-	WP_194520491.1	WP_194520491.1		glycosyltransferase family 2 protein			ISX45_RS08360	963	320	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1706435	1708510	-							ISX45_RS08365	2076		old_locus_tag=ISX45_08365
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1706435	1708510	-	WP_194520492.1	WP_194520492.1		glycosyltransferase family 39 protein			ISX45_RS08365	2076	691	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1709278	1710495	+							ISX45_RS08370	1218		old_locus_tag=ISX45_08370
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1709278	1710495	+	WP_228485716.1	WP_228485716.1		glycosyltransferase 87 family protein			ISX45_RS08370	1218	405	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1710872	1711435	-							ISX45_RS08375	564		old_locus_tag=ISX45_08375
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1710872	1711435	-	WP_181555996.1	WP_181555996.1		shikimate kinase			ISX45_RS08375	564	187	
gene	pseudogene	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1711451	1712288	-							ISX45_RS08380	838		pseudo;old_locus_tag=ISX45_08380
CDS	without_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1711451	1712288	-				substrate-binding domain-containing protein			ISX45_RS08380	838		pseudo
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1712731	1713102	-							ISX45_RS08385	372		old_locus_tag=ISX45_08385
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1712731	1713102	-	WP_194520493.1	WP_194520493.1		iron chaperone			ISX45_RS08385	372	123	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1713125	1713496	-							ISX45_RS08390	372		old_locus_tag=ISX45_08390
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1713125	1713496	-	WP_194520494.1	WP_194520494.1		iron chaperone			ISX45_RS08390	372	123	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1714602	1715141	-							ISX45_RS08395	540		old_locus_tag=ISX45_08395
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1714602	1715141	-	WP_194520495.1	WP_194520495.1		IS630 family transposase			ISX45_RS08395	540	179	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	1715113	1715676	-							ISX45_RS08400	564		old_locus_tag=ISX45_08400
